customer_id,credit_score,credit_score_band,country,gender,age,age_group,tenure,balance,balance_segment,products_number,credit_card,credit_card_status,active_member,membership_status,estimated_salary,high_value_customer,churn,churn_status
15612087,671,Good,France,Male,45,40-49,2,106376.85,100K-150K,1,0,No Credit Card,1,Active,158264.62,Yes,0,Retained
15752047,689,Good,Germany,Male,33,30-39,2,161814.64,150K+,2,1,Has Credit Card,0,Inactive,169381.9,No,0,Retained
15624592,603,Fair,France,Male,31,30-39,8,0.0,Zero Balance,2,1,Has Credit Card,1,Active,169915.02,No,0,Retained
15573152,620,Fair,France,Female,41,40-49,9,0.0,Zero Balance,2,0,No Credit Card,0,Inactive,88852.47,No,0,Retained
15594917,676,Good,France,Female,34,30-39,1,63095.01,50K-100K,1,1,Has Credit Card,1,Active,40645.81,No,0,Retained
15785542,572,Poor,Germany,Male,26,18-29,4,118287.01,100K-150K,2,0,No Credit Card,0,Inactive,60427.3,No,0,Retained
15723488,668,Fair,Germany,Male,47,40-49,7,106854.21,100K-150K,1,0,No Credit Card,1,Active,157959.02,Yes,1,Churned
15680920,695,Good,France,Male,46,40-49,7,49512.55,Below 50K,1,1,Has Credit Card,0,Inactive,133007.34,No,0,Retained
15786308,730,Good,Spain,Female,33,30-39,9,0.0,Zero Balance,2,0,No Credit Card,0,Inactive,176576.62,No,0,Retained
15659366,807,Excellent,France,Male,43,40-49,1,105799.32,100K-150K,2,1,Has Credit Card,0,Inactive,34888.04,No,1,Churned
15774854,592,Fair,France,Male,54,50-59,8,0.0,Zero Balance,1,1,Has Credit Card,1,Active,28737.71,No,1,Churned
15725311,726,Good,France,Female,31,30-39,9,114722.05,100K-150K,2,1,Has Credit Card,1,Active,98178.57,Yes,0,Retained
15787155,514,Poor,Spain,Male,30,30-39,7,0.0,Zero Balance,1,0,No Credit Card,1,Active,125010.24,No,0,Retained
15727829,567,Poor,France,Male,42,40-49,2,0.0,Zero Balance,2,1,Has Credit Card,1,Active,167984.61,No,0,Retained
15733247,850,Excellent,France,Male,33,30-39,10,0.0,Zero Balance,1,1,Has Credit Card,0,Inactive,4861.72,No,1,Churned
15568748,671,Good,Germany,Male,45,40-49,6,99564.22,50K-100K,1,1,Has Credit Card,1,Active,108872.45,No,1,Churned
15699029,670,Good,France,Male,37,30-39,4,170557.91,150K+,2,1,Has Credit Card,0,Inactive,198252.88,No,0,Retained
15774393,694,Good,France,Female,30,30-39,9,0.0,Zero Balance,2,1,Has Credit Card,1,Active,26960.31,No,0,Retained
15676895,547,Poor,Germany,Female,39,30-39,6,74596.15,50K-100K,3,1,Has Credit Card,1,Active,85746.52,No,1,Churned
15637753,751,Very Good,Germany,Male,50,50-59,2,96888.39,50K-100K,1,1,Has Credit Card,0,Inactive,77206.25,No,1,Churned
15605461,594,Fair,Germany,Female,29,18-29,3,130830.22,100K-150K,1,1,Has Credit Card,0,Inactive,61048.53,No,0,Retained
15808473,673,Good,France,Male,72,60+,1,0.0,Zero Balance,2,0,No Credit Card,1,Active,111981.19,No,0,Retained
15627000,610,Fair,France,Male,40,40-49,0,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,62232.6,No,0,Retained
15787174,512,Poor,France,Female,37,30-39,1,0.0,Zero Balance,2,0,No Credit Card,1,Active,156105.03,No,0,Retained
15723886,767,Very Good,Germany,Male,20,18-29,3,119714.25,100K-150K,2,0,No Credit Card,1,Active,150135.38,Yes,0,Retained
15704769,585,Fair,France,Female,67,60+,5,113978.97,100K-150K,2,0,No Credit Card,1,Active,93146.11,Yes,0,Retained
15772896,763,Very Good,Germany,Male,42,40-49,6,100160.75,100K-150K,1,1,Has Credit Card,0,Inactive,33462.94,No,1,Churned
15711540,712,Good,France,Female,29,18-29,2,0.0,Zero Balance,1,1,Has Credit Card,1,Active,144375.0,No,0,Retained
15764866,539,Poor,Germany,Female,43,40-49,3,116220.5,100K-150K,3,1,Has Credit Card,0,Inactive,55803.96,No,1,Churned
15794056,668,Fair,France,Female,46,40-49,2,0.0,Zero Balance,3,1,Has Credit Card,0,Inactive,89048.46,No,1,Churned
15795149,703,Good,France,Male,28,18-29,2,81173.83,50K-100K,2,0,No Credit Card,1,Active,162812.16,No,0,Retained
15812009,662,Fair,Spain,Male,38,30-39,4,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,136259.65,No,0,Retained
15651001,725,Good,Germany,Female,39,30-39,5,116803.8,100K-150K,1,1,Has Credit Card,0,Inactive,124052.97,No,0,Retained
15813844,703,Good,France,Male,37,30-39,8,105961.68,100K-150K,2,0,No Credit Card,1,Active,74158.8,Yes,0,Retained
15596175,659,Fair,Germany,Male,67,60+,6,117411.6,100K-150K,1,1,Has Credit Card,1,Active,45071.09,Yes,1,Churned
15576269,523,Poor,Spain,Male,34,30-39,7,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,62030.06,No,0,Retained
15797219,635,Fair,France,Female,40,40-49,10,123497.58,100K-150K,1,1,Has Credit Card,0,Inactive,131953.23,No,1,Churned
15685500,772,Very Good,Germany,Male,26,18-29,7,152400.51,150K+,2,1,Has Credit Card,0,Inactive,79414.0,No,0,Retained
15599792,545,Poor,France,Female,26,18-29,1,0.0,Zero Balance,2,1,Has Credit Card,1,Active,199638.56,No,0,Retained
15657566,634,Fair,Germany,Male,24,18-29,8,103097.85,100K-150K,1,1,Has Credit Card,1,Active,157577.29,Yes,0,Retained
15772423,739,Good,Germany,Male,54,50-59,8,126418.14,100K-150K,1,1,Has Credit Card,0,Inactive,134420.75,No,1,Churned
15628112,771,Very Good,Germany,Female,36,30-39,5,77846.9,50K-100K,1,0,No Credit Card,0,Inactive,99805.99,No,0,Retained
15753754,587,Fair,Spain,Female,34,30-39,1,0.0,Zero Balance,2,1,Has Credit Card,1,Active,97932.68,No,0,Retained
15793726,681,Good,France,Female,79,60+,0,0.0,Zero Balance,2,0,No Credit Card,1,Active,170968.99,No,0,Retained
15694717,544,Poor,Germany,Male,37,30-39,2,79731.91,50K-100K,1,1,Has Credit Card,1,Active,57558.95,No,0,Retained
15665834,696,Good,Spain,Male,28,18-29,8,0.0,Zero Balance,1,0,No Credit Card,0,Inactive,176713.47,No,0,Retained
15765297,766,Very Good,Spain,Male,41,40-49,0,0.0,Zero Balance,2,0,No Credit Card,1,Active,34283.23,No,0,Retained
15636684,727,Good,France,Male,34,30-39,10,0.0,Zero Balance,2,1,Has Credit Card,1,Active,198637.34,No,0,Retained
15592979,671,Good,Germany,Female,34,30-39,6,37266.67,Below 50K,2,0,No Credit Card,0,Inactive,156917.12,No,0,Retained
15750803,693,Good,France,Female,30,30-39,6,127992.25,100K-150K,1,1,Has Credit Card,1,Active,50457.2,Yes,0,Retained
15607178,850,Excellent,Germany,Male,38,30-39,3,54901.01,50K-100K,1,1,Has Credit Card,1,Active,140075.55,No,0,Retained
15713853,732,Good,Germany,Male,42,40-49,9,108748.08,100K-150K,2,1,Has Credit Card,1,Active,65323.11,Yes,0,Retained
15673481,726,Good,Spain,Female,48,40-49,6,99906.19,50K-100K,1,1,Has Credit Card,0,Inactive,64323.24,No,0,Retained
15686776,557,Poor,France,Female,32,30-39,6,184686.41,150K+,2,1,Has Credit Card,0,Inactive,14956.44,No,0,Retained
15673693,682,Good,France,Female,26,18-29,0,110654.02,100K-150K,1,0,No Credit Card,1,Active,111879.21,Yes,0,Retained
15700696,738,Good,Spain,Male,31,30-39,9,79019.8,50K-100K,1,1,Has Credit Card,1,Active,18606.23,No,0,Retained
15813163,531,Poor,Spain,Female,36,30-39,9,99240.51,50K-100K,1,1,Has Credit Card,0,Inactive,123137.01,No,0,Retained
15653857,498,Poor,France,Male,34,30-39,2,0.0,Zero Balance,2,1,Has Credit Card,1,Active,148528.24,No,0,Retained
15777076,651,Fair,France,Male,36,30-39,7,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,13898.31,No,0,Retained
15717398,549,Poor,Spain,Female,39,30-39,7,0.0,Zero Balance,1,0,No Credit Card,0,Inactive,81259.25,No,1,Churned
15799217,791,Very Good,Germany,Female,35,30-39,7,52436.2,50K-100K,1,1,Has Credit Card,0,Inactive,161051.75,No,0,Retained
15787071,650,Fair,Spain,Male,41,40-49,9,0.0,Zero Balance,2,0,No Credit Card,1,Active,191599.67,No,0,Retained
15619955,733,Good,Germany,Male,34,30-39,3,100337.96,100K-150K,3,1,Has Credit Card,0,Inactive,48559.19,No,1,Churned
15796505,811,Excellent,Germany,Female,34,30-39,1,149297.19,100K-150K,2,1,Has Credit Card,1,Active,186339.74,Yes,0,Retained
15725166,707,Good,France,Male,30,30-39,8,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,33159.37,No,0,Retained
15800116,712,Good,Germany,Male,28,18-29,4,145605.44,100K-150K,1,0,No Credit Card,1,Active,93883.53,Yes,0,Retained
15758685,706,Good,Spain,Female,37,30-39,7,0.0,Zero Balance,2,1,Has Credit Card,1,Active,110899.3,No,0,Retained
15694456,756,Very Good,France,Male,62,60+,3,0.0,Zero Balance,1,1,Has Credit Card,1,Active,11199.04,No,1,Churned
15767339,777,Very Good,France,Female,53,50-59,10,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,189992.97,No,0,Retained
15683562,646,Fair,France,Male,35,30-39,6,84026.86,50K-100K,1,0,No Credit Card,1,Active,164255.69,No,0,Retained
15782210,714,Good,France,Male,46,40-49,1,0.0,Zero Balance,1,1,Has Credit Card,0,Inactive,152167.79,No,1,Churned
15668893,782,Very Good,France,Male,39,30-39,8,0.0,Zero Balance,2,1,Has Credit Card,1,Active,33949.67,No,0,Retained
15669169,775,Very Good,Spain,Male,29,18-29,10,0.0,Zero Balance,2,1,Has Credit Card,1,Active,68143.93,No,0,Retained
15643024,479,Poor,Germany,Male,35,30-39,4,138718.92,100K-150K,1,1,Has Credit Card,1,Active,47251.79,Yes,1,Churned
15699389,807,Excellent,France,Male,42,40-49,7,118274.71,100K-150K,1,1,Has Credit Card,1,Active,25885.72,Yes,0,Retained
15708608,799,Very Good,France,Female,22,18-29,8,174185.98,150K+,2,0,No Credit Card,1,Active,192633.85,Yes,0,Retained
15626144,675,Good,France,Male,40,40-49,7,113208.86,100K-150K,2,1,Has Credit Card,0,Inactive,34577.36,No,0,Retained
15573112,602,Fair,Spain,Male,29,18-29,5,103907.28,100K-150K,1,1,Has Credit Card,0,Inactive,161229.84,No,0,Retained
15790678,475,Poor,France,Female,32,30-39,8,119023.28,100K-150K,1,1,Has Credit Card,0,Inactive,100816.29,No,0,Retained
15727556,744,Very Good,Spain,Female,26,18-29,5,166297.89,150K+,1,1,Has Credit Card,1,Active,181694.44,Yes,0,Retained
15697307,588,Fair,Spain,Male,34,30-39,10,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,79078.91,No,0,Retained
15652266,703,Good,Germany,Male,42,40-49,9,63227.0,50K-100K,1,0,No Credit Card,1,Active,137316.32,No,0,Retained
15607098,747,Very Good,Spain,Female,41,40-49,5,94521.17,50K-100K,2,1,Has Credit Card,0,Inactive,194926.86,No,0,Retained
15655774,583,Fair,France,Male,27,18-29,7,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,51285.49,No,0,Retained
15590241,750,Very Good,Spain,Female,34,30-39,9,112822.26,100K-150K,1,0,No Credit Card,0,Inactive,150401.53,No,1,Churned
15785819,681,Good,France,Male,38,30-39,3,0.0,Zero Balance,2,1,Has Credit Card,1,Active,112491.96,No,0,Retained
15723654,773,Very Good,France,Male,25,18-29,2,135903.33,100K-150K,1,1,Has Credit Card,0,Inactive,73656.38,No,0,Retained
15774510,714,Good,France,Female,31,30-39,4,125169.26,100K-150K,1,1,Has Credit Card,1,Active,106636.89,Yes,0,Retained
15684173,687,Good,Spain,Female,44,40-49,7,0.0,Zero Balance,3,1,Has Credit Card,0,Inactive,155853.52,No,1,Churned
15650068,511,Poor,France,Male,58,50-59,0,149117.31,100K-150K,1,1,Has Credit Card,1,Active,162599.51,Yes,0,Retained
15811490,627,Fair,France,Male,33,30-39,5,0.0,Zero Balance,2,1,Has Credit Card,1,Active,103737.82,No,0,Retained
15803976,694,Good,France,Female,31,30-39,10,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,160990.27,No,0,Retained
15682541,616,Fair,Spain,Female,36,30-39,6,132311.71,100K-150K,1,0,No Credit Card,0,Inactive,15462.84,No,0,Retained
15695699,687,Good,France,Male,35,30-39,8,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,10334.05,No,0,Retained
15624188,712,Good,France,Female,33,30-39,6,0.0,Zero Balance,2,1,Has Credit Card,1,Active,190686.16,No,0,Retained
15812191,553,Poor,France,Male,33,30-39,4,118082.89,100K-150K,1,0,No Credit Card,0,Inactive,94440.45,No,0,Retained
15636673,667,Fair,France,Male,31,30-39,1,119266.69,100K-150K,1,1,Has Credit Card,1,Active,28257.63,Yes,0,Retained
15594898,731,Good,France,Male,43,40-49,2,0.0,Zero Balance,1,1,Has Credit Card,1,Active,170034.95,No,1,Churned
15660211,629,Fair,Germany,Male,35,30-39,7,156847.29,150K+,2,1,Has Credit Card,0,Inactive,31824.29,No,0,Retained
15773972,614,Fair,France,Male,50,50-59,4,137104.47,100K-150K,1,1,Has Credit Card,0,Inactive,127166.49,No,1,Churned
15746726,438,Poor,Germany,Male,31,30-39,8,78398.69,50K-100K,1,1,Has Credit Card,0,Inactive,44937.01,No,0,Retained
15712287,652,Fair,France,Female,80,60+,4,0.0,Zero Balance,2,1,Has Credit Card,1,Active,188603.07,No,0,Retained
15702919,729,Good,Germany,Male,30,30-39,6,63669.42,50K-100K,1,1,Has Credit Card,0,Inactive,145111.37,No,0,Retained
15674398,642,Fair,France,Male,38,30-39,3,0.0,Zero Balance,2,0,No Credit Card,0,Inactive,171463.83,No,0,Retained
15797960,806,Excellent,Germany,Female,59,50-59,0,135296.33,100K-150K,1,1,Has Credit Card,0,Inactive,182822.5,No,0,Retained
15631868,744,Very Good,Spain,Male,36,30-39,2,153804.44,150K+,1,1,Has Credit Card,1,Active,87213.33,Yes,0,Retained
15581539,474,Poor,Spain,Male,37,30-39,3,0.0,Zero Balance,2,0,No Credit Card,0,Inactive,57175.32,No,0,Retained
15662736,559,Poor,France,Male,49,40-49,2,147069.78,100K-150K,1,1,Has Credit Card,0,Inactive,120540.83,No,1,Churned
15666252,706,Good,Spain,Male,42,40-49,9,0.0,Zero Balance,2,1,Has Credit Card,1,Active,28714.34,No,0,Retained
15677512,628,Fair,Spain,Female,22,18-29,3,0.0,Zero Balance,1,1,Has Credit Card,0,Inactive,85426.28,No,0,Retained
15626114,429,Poor,France,Male,24,18-29,4,95741.75,50K-100K,1,1,Has Credit Card,0,Inactive,46170.75,No,0,Retained
15810834,525,Poor,Spain,Female,57,50-59,2,145965.33,100K-150K,1,1,Has Credit Card,1,Active,64448.36,Yes,0,Retained
15678910,680,Good,France,Female,30,30-39,8,141441.75,100K-150K,1,1,Has Credit Card,1,Active,16278.97,Yes,0,Retained
15694408,749,Very Good,France,Male,40,40-49,1,139290.41,100K-150K,1,1,Has Credit Card,0,Inactive,182855.42,No,1,Churned
15585215,763,Very Good,France,Female,31,30-39,4,0.0,Zero Balance,2,0,No Credit Card,0,Inactive,50404.72,No,0,Retained
15682757,734,Good,France,Male,30,30-39,3,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,107640.25,No,0,Retained
15736601,716,Good,France,Male,35,30-39,4,144428.87,100K-150K,1,1,Has Credit Card,0,Inactive,134132.65,No,0,Retained
15601848,594,Fair,France,Male,35,30-39,2,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,103480.69,No,0,Retained
15736008,644,Fair,France,Female,46,40-49,9,95441.27,50K-100K,1,1,Has Credit Card,0,Inactive,108761.05,No,1,Churned
15669064,671,Good,Germany,Male,35,30-39,1,144848.74,100K-150K,1,1,Has Credit Card,1,Active,179012.3,Yes,0,Retained
15624528,664,Fair,Germany,Male,26,18-29,7,116244.14,100K-150K,2,1,Has Credit Card,1,Active,95145.14,Yes,0,Retained
15598493,656,Fair,France,Male,50,50-59,7,0.0,Zero Balance,2,0,No Credit Card,1,Active,72143.44,No,0,Retained
15601274,667,Fair,Spain,Female,40,40-49,1,146502.07,100K-150K,1,1,Has Credit Card,0,Inactive,19162.89,No,0,Retained
15702669,663,Fair,Germany,Male,44,40-49,2,117028.6,100K-150K,2,0,No Credit Card,1,Active,144680.18,Yes,0,Retained
15728669,584,Fair,Germany,Female,30,30-39,8,112013.81,100K-150K,1,1,Has Credit Card,0,Inactive,177772.03,No,1,Churned
15742668,626,Fair,Spain,Female,37,30-39,6,108269.37,100K-150K,1,1,Has Credit Card,0,Inactive,5597.94,No,0,Retained
15697441,485,Poor,France,Male,29,18-29,7,182123.79,150K+,1,1,Has Credit Card,0,Inactive,116828.51,No,1,Churned
15740476,659,Fair,Germany,Female,32,30-39,3,150923.74,150K+,2,0,No Credit Card,1,Active,174652.51,Yes,0,Retained
15648064,649,Fair,France,Male,33,30-39,2,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,2010.98,No,0,Retained
15636624,805,Excellent,Spain,Female,39,30-39,5,165272.13,150K+,1,1,Has Credit Card,0,Inactive,14109.85,No,1,Churned
15807923,716,Good,Germany,Female,39,30-39,10,115301.31,100K-150K,1,1,Has Credit Card,0,Inactive,43527.4,No,1,Churned
15745844,642,Fair,Germany,Female,40,40-49,6,129502.49,100K-150K,2,0,No Credit Card,1,Active,86099.23,Yes,1,Churned
15786170,659,Fair,France,Male,31,30-39,4,118342.26,100K-150K,1,0,No Credit Card,0,Inactive,161574.19,No,0,Retained
15681081,545,Poor,Spain,Female,47,40-49,5,0.0,Zero Balance,2,1,Has Credit Card,1,Active,38970.14,No,0,Retained
15684484,543,Poor,France,Male,22,18-29,8,0.0,Zero Balance,2,0,No Credit Card,0,Inactive,127587.22,No,0,Retained
15785869,718,Good,France,Female,25,18-29,7,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,30380.12,No,0,Retained
15763859,840,Excellent,France,Female,43,40-49,7,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,90908.95,No,0,Retained
15658935,630,Fair,Germany,Female,34,30-39,9,106937.05,100K-150K,2,1,Has Credit Card,0,Inactive,138275.01,No,0,Retained
15747358,643,Fair,Germany,Male,59,50-59,3,170331.37,150K+,1,1,Has Credit Card,1,Active,32171.79,Yes,0,Retained
15735203,654,Fair,Germany,Female,32,30-39,1,114510.85,100K-150K,1,1,Has Credit Card,1,Active,126143.23,Yes,0,Retained
15576256,582,Fair,France,Male,39,30-39,5,0.0,Zero Balance,2,1,Has Credit Card,1,Active,129892.93,No,0,Retained
15659420,659,Fair,Spain,Male,32,30-39,3,107594.11,100K-150K,2,1,Has Credit Card,1,Active,102416.84,Yes,0,Retained
15593365,762,Very Good,Spain,Male,39,30-39,2,81273.13,50K-100K,1,1,Has Credit Card,1,Active,18719.67,No,0,Retained
15777352,568,Poor,Spain,Female,32,30-39,7,169399.6,150K+,1,1,Has Credit Card,0,Inactive,61936.22,No,0,Retained
15812007,670,Good,Spain,Male,25,18-29,6,0.0,Zero Balance,2,1,Has Credit Card,1,Active,78358.94,No,0,Retained
15625461,613,Fair,France,Female,45,40-49,1,187841.99,150K+,2,1,Has Credit Card,1,Active,147224.27,Yes,0,Retained
15739438,539,Poor,France,Male,30,30-39,0,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,160979.66,No,0,Retained
15611759,850,Excellent,Spain,Female,57,50-59,8,126776.3,100K-150K,2,1,Has Credit Card,1,Active,132298.49,Yes,0,Retained
15661629,522,Poor,Spain,Male,34,30-39,9,126436.29,100K-150K,1,1,Has Credit Card,0,Inactive,174248.52,No,1,Churned
15633950,737,Good,France,Male,41,40-49,1,101960.74,100K-150K,1,1,Has Credit Card,1,Active,123547.28,Yes,0,Retained
15592386,520,Poor,France,Male,58,50-59,3,0.0,Zero Balance,2,0,No Credit Card,1,Active,32790.02,No,0,Retained
15803716,706,Good,Spain,Male,28,18-29,3,0.0,Zero Balance,2,0,No Credit Card,1,Active,181543.67,No,0,Retained
15696674,643,Fair,Germany,Female,45,40-49,2,150842.93,150K+,1,0,No Credit Card,1,Active,2319.96,Yes,1,Churned
15706365,648,Fair,France,Female,50,50-59,9,102535.57,100K-150K,1,1,Has Credit Card,1,Active,189543.19,Yes,0,Retained
15745088,443,Poor,Germany,Female,29,18-29,9,99027.61,50K-100K,2,1,Has Credit Card,0,Inactive,10940.4,No,0,Retained
15676715,640,Fair,France,Male,68,60+,9,0.0,Zero Balance,2,1,Has Credit Card,1,Active,199493.38,No,0,Retained
15613085,628,Fair,Spain,Female,33,30-39,3,0.0,Zero Balance,1,1,Has Credit Card,1,Active,188193.25,No,0,Retained
15633537,540,Poor,Germany,Female,42,40-49,9,87271.41,50K-100K,2,1,Has Credit Card,0,Inactive,172572.64,No,0,Retained
15594720,460,Poor,Germany,Female,35,30-39,8,102742.91,100K-150K,2,1,Has Credit Card,1,Active,189339.6,Yes,0,Retained
15684042,636,Fair,Germany,Male,34,30-39,2,40105.51,Below 50K,2,0,No Credit Card,1,Active,53512.16,No,0,Retained
15583303,593,Fair,France,Female,29,18-29,2,152265.43,150K+,1,1,Has Credit Card,0,Inactive,34004.44,No,0,Retained
15611579,801,Excellent,Spain,Male,42,40-49,4,141947.67,100K-150K,1,1,Has Credit Card,1,Active,10598.29,Yes,0,Retained
15774696,640,Fair,Germany,Female,75,60+,1,106307.91,100K-150K,2,0,No Credit Card,1,Active,113428.77,Yes,0,Retained
15694506,611,Fair,Germany,Male,31,30-39,0,107884.81,100K-150K,2,1,Has Credit Card,1,Active,183487.98,Yes,0,Retained
15688074,802,Excellent,Germany,Male,31,30-39,1,125013.72,100K-150K,1,1,Has Credit Card,1,Active,187658.09,Yes,0,Retained
15759537,717,Good,Germany,Male,35,30-39,7,58469.37,50K-100K,2,1,Has Credit Card,1,Active,172459.39,No,0,Retained
15758449,769,Very Good,France,Female,39,30-39,8,0.0,Zero Balance,1,0,No Credit Card,1,Active,21016.0,No,0,Retained
15583456,745,Very Good,Germany,Male,45,40-49,10,117231.63,100K-150K,3,1,Has Credit Card,1,Active,122381.02,Yes,1,Churned
15667871,572,Poor,Spain,Male,35,30-39,4,152390.26,150K+,1,1,Has Credit Card,0,Inactive,128123.66,No,0,Retained
15677371,629,Fair,Spain,Female,30,30-39,2,34013.63,Below 50K,1,1,Has Credit Card,0,Inactive,19570.63,No,0,Retained
15629677,687,Good,Spain,Female,39,30-39,2,0.0,Zero Balance,3,0,No Credit Card,0,Inactive,188150.6,No,1,Churned
15713578,483,Poor,France,Female,50,50-59,9,0.0,Zero Balance,2,1,Has Credit Card,1,Active,111020.24,No,0,Retained
15591509,690,Good,France,Male,36,30-39,7,101583.11,100K-150K,2,1,Has Credit Card,0,Inactive,123775.15,No,0,Retained
15568240,492,Poor,Germany,Female,30,30-39,10,77168.87,50K-100K,2,0,No Credit Card,1,Active,146700.22,No,0,Retained
15622993,709,Good,Germany,Male,28,18-29,8,124695.72,100K-150K,2,1,Has Credit Card,0,Inactive,145251.35,No,0,Retained
15689294,705,Good,Germany,Male,44,40-49,3,105934.96,100K-150K,1,1,Has Credit Card,0,Inactive,82463.69,No,0,Retained
15720910,560,Poor,France,Female,66,60+,9,0.0,Zero Balance,1,1,Has Credit Card,1,Active,15928.49,No,0,Retained
15721181,611,Fair,Spain,Male,46,40-49,6,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,45886.33,No,0,Retained
15776433,730,Good,Spain,Male,62,60+,2,0.0,Zero Balance,2,1,Has Credit Card,1,Active,186489.95,No,0,Retained
15748936,709,Good,Spain,Female,45,40-49,2,0.0,Zero Balance,2,0,No Credit Card,1,Active,162922.65,No,0,Retained
15717225,544,Poor,France,Female,21,18-29,10,161525.96,150K+,2,1,Has Credit Card,0,Inactive,9262.77,No,0,Retained
15685226,712,Good,Germany,Female,29,18-29,7,147199.07,100K-150K,1,1,Has Credit Card,1,Active,84932.4,Yes,0,Retained
15785611,752,Very Good,Germany,Male,38,30-39,3,183102.29,150K+,1,1,Has Credit Card,1,Active,71557.12,Yes,0,Retained
15573456,648,Fair,Spain,Male,46,40-49,9,127209.0,100K-150K,2,1,Has Credit Card,0,Inactive,77405.95,No,1,Churned
